split,sample_id,crop_path,position,expected,predicted,confidence_percent
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1596_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1596_co2_0_0.png,co2_0,0,3,97
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1596_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1596_co2_1_4.png,co2_1,4,0,47
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1596_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1596_hcho_0_0.png,hcho_0,0,4,45
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1596_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1596_hcho_2_1.png,hcho_2,1,5,57
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1596_hcho_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1596_hcho_3_3.png,hcho_3,3,0,57
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1598_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1598_co2_0_0.png,co2_0,0,1,80
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1598_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1598_co2_1_4.png,co2_1,4,5,96
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1598_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1598_tvoc_0_0.png,tvoc_0,0,2,41
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_co2_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_co2_3_0.png,co2_3,0,2,67
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_hcho_1_0.png,hcho_1,0,5,48
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_hcho_2_1.png,hcho_2,1,6,32
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_tvoc_1_0.png,tvoc_1,0,1,100
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_tvoc_3_6.png,tvoc_3,6,1,62
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1602_humidity_1_5.png,humidity_1,5,3,27
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_co2_0_0.png,co2_0,0,5,95
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_co2_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_co2_2_0.png,co2_2,0,1,94
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_hcho_0_0.png,hcho_0,0,4,38
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_hcho_1_0.png,hcho_1,0,6,94
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_hcho_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_hcho_3_3.png,hcho_3,3,8,56
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_tvoc_1_0.png,tvoc_1,0,6,75
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_tvoc_2_3.png,tvoc_2,3,6,92
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1606_tvoc_3_6.png,tvoc_3,6,4,55
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1610_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1610_co2_1_4.png,co2_1,4,6,83
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1610_hcho_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1610_hcho_3_3.png,hcho_3,3,0,63
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1610_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1610_tvoc_0_0.png,tvoc_0,0,6,52
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1610_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1610_tvoc_3_6.png,tvoc_3,6,3,64
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_co2_1_4.png,co2_1,4,1,30
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_co2_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_co2_3_0.png,co2_3,0,1,38
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_hcho_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_hcho_1_0.png,hcho_1,0,4,70
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_hcho_2_1.png,hcho_2,1,0,76
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_hcho_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_hcho_3_3.png,hcho_3,3,5,47
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_tvoc_0_0.png,tvoc_0,0,6,54
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_tvoc_1_0.png,tvoc_1,0,1,99
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_tvoc_3_6.png,tvoc_3,6,0,49
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_temp_1_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_temp_1_3.png,temp_1,3,5,49
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_humidity_0_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_humidity_0_4.png,humidity_0,4,5,81
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1612_humidity_1_5.png,humidity_1,5,6,48
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_co2_1_4.png,co2_1,4,6,57
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_co2_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_co2_3_6.png,co2_3,6,1,96
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_hcho_0_0.png,hcho_0,0,5,32
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_hcho_2_1.png,hcho_2,1,5,45
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_hcho_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_hcho_3_3.png,hcho_3,3,0,67
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_tvoc_1_0.png,tvoc_1,0,1,90
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_tvoc_2_3.png,tvoc_2,3,0,91
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_tvoc_3_6.png,tvoc_3,6,3,88
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_humidity_1_5,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/5/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1617_humidity_1_5.png,humidity_1,5,0,63
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_co2_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_co2_0_0.png,co2_0,0,3,53
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_co2_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_co2_2_0.png,co2_2,0,3,72
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_co2_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_co2_3_0.png,co2_3,0,4,94
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_tvoc_0_0.png,tvoc_0,0,3,76
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_tvoc_1_0.png,tvoc_1,0,3,39
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_tvoc_2_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1619_tvoc_2_3.png,tvoc_2,3,0,69
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1623_co2_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1623_co2_3_0.png,co2_3,0,5,49
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1623_hcho_3_3,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/3/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1623_hcho_3_3.png,hcho_3,3,0,87
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1623_tvoc_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1623_tvoc_0_0.png,tvoc_0,0,3,56
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1623_tvoc_1_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1623_tvoc_1_0.png,tvoc_1,0,6,91
validation,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1623_tvoc_3_6,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/validation/6/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1623_tvoc_3_6.png,tvoc_3,6,0,34
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1626_co2_1_4,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/4/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1626_co2_1_4.png,co2_1,4,6,59
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1626_co2_2_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1626_co2_2_0.png,co2_2,0,5,68
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1626_co2_3_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1626_co2_3_0.png,co2_3,0,1,89
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1626_hcho_0_0,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/0/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1626_hcho_0_0.png,hcho_0,0,5,45
test,real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1626_hcho_2_1,/home/mpetrick/repos/esp32-fever-dream/models/generated/digit_dataset/crops/test/1/real_live_surveillance_20260629T1003Z_live_surveillance_20260629T1003Z_capture_1626_hcho_2_1.png,hcho_2,1,3,68
